1.9173 	WARNING 	The 'psychtoolbox' library cannot be loaded but is required for audio capture (use `pip install psychtoolbox` to get it). Microphone recording will be unavailable this session. Note that opening a microphone stream will raise an error.
67.0144 	EXP 	image: autoDraw = False
67.6327 	EXP 	New trial (rep=0, index=3): {'stim': '80.bmp', 'pos': (0, 0), 'size': (4.375, 4.375)}
67.6344 	DATA 	Keypress: o
67.6473 	EXP 	image: autoDraw = False
67.6473 	EXP 	fix: autoDraw = True
68.1465 	EXP 	fix: autoDraw = False
68.1465 	EXP 	fix: autoDraw = False
68.1465 	EXP 	image: image = '80.bmp'
68.1465 	EXP 	image: autoDraw = True
68.1965 	EXP 	image: autoDraw = False
68.6982 	EXP 	New trial (rep=0, index=4): {'stim': '10.bmp', 'pos': (-2, -6.92), 'size': (7, 7)}
68.6999 	DATA 	Keypress: o
68.7133 	EXP 	image: autoDraw = False
68.7133 	EXP 	fix: autoDraw = True
69.2124 	EXP 	fix: autoDraw = False
69.2124 	EXP 	fix: autoDraw = False
69.2124 	EXP 	image: image = '10.bmp'
69.2124 	EXP 	image: autoDraw = True
69.2625 	EXP 	image: autoDraw = False
69.6804 	EXP 	New trial (rep=0, index=5): {'stim': '20.bmp', 'pos': (-6.06, 3.5), 'size': (10.5, 10.5)}
69.6821 	DATA 	Keypress: o
69.6957 	EXP 	image: autoDraw = False
69.6957 	EXP 	fix: autoDraw = True
70.1953 	EXP 	fix: autoDraw = False
70.1953 	EXP 	fix: autoDraw = False
70.1953 	EXP 	image: image = '20.bmp'
70.1953 	EXP 	image: autoDraw = True
70.2450 	EXP 	image: autoDraw = False
70.8479 	EXP 	New trial (rep=0, index=6): {'stim': '30.bmp', 'pos': (2, 6.92), 'size': (7, 7)}
70.8508 	DATA 	Keypress: p
70.8612 	EXP 	image: autoDraw = False
70.8612 	EXP 	fix: autoDraw = True
71.3609 	EXP 	fix: autoDraw = False
71.3609 	EXP 	fix: autoDraw = False
71.3609 	EXP 	image: image = '30.bmp'
71.3609 	EXP 	image: autoDraw = True
71.4106 	EXP 	image: autoDraw = False
71.8460 	EXP 	New trial (rep=0, index=7): {'stim': '40.bmp', 'pos': (0, 0), 'size': (4.375, 4.375)}
71.8488 	DATA 	Keypress: p
71.8601 	EXP 	image: autoDraw = False
71.8601 	EXP 	fix: autoDraw = True
72.3597 	EXP 	fix: autoDraw = False
72.3597 	EXP 	fix: autoDraw = False
72.3597 	EXP 	image: image = '40.bmp'
72.3597 	EXP 	image: autoDraw = True
72.4098 	EXP 	image: autoDraw = False
72.7615 	EXP 	New trial (rep=0, index=8): {'stim': '0.bmp', 'pos': (2, 6.92), 'size': (7, 7)}
72.7632 	DATA 	Keypress: o
72.7763 	EXP 	image: autoDraw = False
72.7763 	EXP 	fix: autoDraw = True
73.2760 	EXP 	fix: autoDraw = False
73.2760 	EXP 	fix: autoDraw = False
73.2760 	EXP 	image: image = '0.bmp'
73.2760 	EXP 	image: autoDraw = True
73.3257 	EXP 	image: autoDraw = False
73.7439 	EXP 	New trial (rep=0, index=9): {'stim': '10.bmp', 'pos': (2, 6.92), 'size': (7, 7)}
73.7455 	DATA 	Keypress: p
73.7587 	EXP 	image: autoDraw = False
73.7587 	EXP 	fix: autoDraw = True
74.2584 	EXP 	fix: autoDraw = False
74.2584 	EXP 	fix: autoDraw = False
74.2584 	EXP 	image: image = '10.bmp'
74.2584 	EXP 	image: autoDraw = True
74.3083 	EXP 	image: autoDraw = False
74.8603 	EXP 	New trial (rep=0, index=10): {'stim': '60.bmp', 'pos': (-2, 6.92), 'size': (7, 7)}
74.8624 	DATA 	Keypress: p
74.8740 	EXP 	image: autoDraw = False
74.8740 	EXP 	fix: autoDraw = True
75.3741 	EXP 	fix: autoDraw = False
75.3741 	EXP 	fix: autoDraw = False
75.3741 	EXP 	image: image = '60.bmp'
75.3741 	EXP 	image: autoDraw = True
75.4237 	EXP 	image: autoDraw = False
76.4084 	EXP 	New trial (rep=0, index=11): {'stim': '30.bmp', 'pos': (2, -6.92), 'size': (7, 7)}
76.4101 	DATA 	Keypress: p
76.4230 	EXP 	image: autoDraw = False
76.4230 	EXP 	fix: autoDraw = True
76.9229 	EXP 	fix: autoDraw = False
76.9229 	EXP 	fix: autoDraw = False
76.9229 	EXP 	image: image = '30.bmp'
76.9229 	EXP 	image: autoDraw = True
76.9726 	EXP 	image: autoDraw = False
77.4908 	EXP 	New trial (rep=0, index=12): {'stim': '40.bmp', 'pos': (6.06, -3.5), 'size': (10.5, 10.5)}
77.4924 	DATA 	Keypress: o
77.5055 	EXP 	image: autoDraw = False
77.5055 	EXP 	fix: autoDraw = True
78.0050 	EXP 	fix: autoDraw = False
78.0050 	EXP 	fix: autoDraw = False
78.0050 	EXP 	image: image = '40.bmp'
78.0050 	EXP 	image: autoDraw = True
78.0547 	EXP 	image: autoDraw = False
78.5065 	EXP 	New trial (rep=0, index=13): {'stim': '70.bmp', 'pos': (2, -6.92), 'size': (7, 7)}
78.5084 	DATA 	Keypress: o
78.5215 	EXP 	image: autoDraw = False
78.5215 	EXP 	fix: autoDraw = True
79.0208 	EXP 	fix: autoDraw = False
79.0208 	EXP 	fix: autoDraw = False
79.0208 	EXP 	image: image = '70.bmp'
79.0208 	EXP 	image: autoDraw = True
79.0704 	EXP 	image: autoDraw = False
