stim,pos,size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,text.started,text.stopped,kbRight.started,kbRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fix.started,fix.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rest_image.started,rest_image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,kbLeft.started,kbLeft.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_2.started,text_2.stopped,sbj,hndns,eye,sex,age,edu,session,date,expName,psychopyVersion,frameRate,
70.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,36,153,92,,,,,,,,,,,,,,,,,1997.8285266000312,None,1998.3282951000147,1998.378106100019,o,0.47340639994945377,1998.3282951000147,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,37,154,93,,,,,,,,,,,,,,,,,1998.827469300013,None,1999.3269059000304,1999.376922699972,o,0.3336328000295907,1999.3269059000304,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,38,155,94,,,,,,,,,,,,,,,,,1999.6769821000053,None,2000.1766594999935,2000.2264850999927,o,0.4164088999386877,2000.1766594999935,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,39,156,8,,,,,,,,,,,,,,,,,2000.6093435999937,None,2001.1089475000044,2001.1587708999868,o,0.4580335000064224,2001.1089475000044,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,40,157,43,,,,,,,,,,,,,,,,,2001.591693699942,None,2002.0911762999604,2002.141279399977,o,0.3995459000580013,2002.0911762999604,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,41,158,31,,,,,,,,,,,,,,,,,2002.507928099949,None,2003.0074089999544,2003.0573707999429,p,0.5196256999624893,2003.0074089999544,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,42,159,29,,,,,,,,,,,,,,,,,2003.5566589999944,None,2004.056286899955,2004.1064530999865,p,0.5669177999952808,2004.056286899955,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,43,160,46,,,,,,,,,,,,,,,,,2004.6559990999522,None,2005.1721736999461,2005.2222930999706,p,0.6617510999785736,2005.1721736999461,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,44,161,21,,,,,,,,,,,,,,,,,2005.8548516000155,None,2006.3545119999908,2006.4045029999688,o,0.7025971000548452,2006.3545119999908,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,45,162,16,,,,,,,,,,,,,,,,,2007.0871087999549,None,2007.5865338000003,2007.6365371999564,o,0.6493585999123752,2007.5865338000003,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,46,163,35,,,,,,,,,,,,,,,,,2008.252225299948,None,2008.7523194999667,2008.8021887999494,o,0.5246028000256047,2008.7523194999667,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,47,164,4,,,,,,,,,,,,,,,,,2009.3017546000192,None,2009.801310800016,2009.8512288000202,p,0.6160584000172094,2009.801310800016,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,48,165,73,,,,,,,,,,,,,,,,,2010.4337315999437,None,2010.9338393999496,2010.9838172999443,p,0.5649676999310032,2010.9338393999496,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,1,49,166,52,,,,,,,,,,,,,,,,,2011.5165849999757,None,2012.0161988999462,2012.066140400013,p,0.5548280000220984,2012.0161988999462,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,50,167,49,,,,,,,,,,,,,,,,,2012.5984951999271,None,2013.0984242999693,2013.1484900999349,p,0.6576677999692038,2013.0984242999693,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,1,51,168,65,,,,,,,,,,,,,,,,,2013.7812544000335,None,2014.2801690000342,2014.3306442999747,p,0.5616176000330597,2014.2801690000342,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,52,169,34,,,,,,,,,,,,,,,,,2014.8637126999674,None,2015.3632030999288,2015.4132532000076,p,0.5700539998942986,2015.3632030999288,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,53,170,64,,,,,,,,,,,,,,,,,2015.963141300017,None,2016.4621293999953,2016.5122361000394,o,0.4872297999681905,2016.4621293999953,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,54,171,98,,,,,,,,,,,,,,,,,2016.9786552999867,None,2017.477956000017,2017.5278863999993,o,0.48756349994800985,2017.477956000017,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,55,172,115,,,,,,,,,,,,,,,,,2017.9940167999594,None,2018.4939838999417,2018.544036700041,o,0.4750236999243498,2018.4939838999417,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,56,173,61,,,,,,,,,,,,,,,,,2018.9933617999777,None,2019.4925531999907,2019.5426075999858,p,0.49979359994176775,2019.4925531999907,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,1,57,174,104,,,,,,,,,,,,,,,,,2020.009067100007,None,2020.5087994999485,2020.5588848999469,p,0.5551584999775514,2020.5087994999485,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,58,175,68,,,,,,,,,,,,,,,,,2021.091572299949,None,2021.591080199927,2021.6411381999496,p,0.5387868999969214,2021.591080199927,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,59,176,89,,,,,,,,,,,,,,,,,2022.157102999976,None,2022.6567527999869,2022.7067110999487,p,0.6118860000278801,2022.6567527999869,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,60,177,57,,,,,,,,,,,,,,,,,2023.2896162000252,None,2023.7893296999391,2023.8392114000162,p,0.42166699992958456,2023.7893296999391,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,61,178,7,,,,,,,,,,,,,,,,,2024.238806199981,None,2024.7383130999515,2024.7883733999915,p,0.4095595000544563,2024.7383130999515,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,62,179,71,,,,,,,,,,,,,,,,,2025.1713728000177,None,2025.670784899965,2025.7208342000376,p,0.302493599941954,2025.670784899965,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,63,180,30,,,,,,,,,,,,,,,,,2026.0038233000087,None,2026.5033160999883,2026.553545700037,o,0.28030939993914217,2026.5033160999883,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,64,181,12,,,,,,,,,,,,,,,,,2026.8031524999533,None,2027.3027552999556,2027.352708499995,p,0.27224009996280074,2027.3027552999556,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,1,65,182,91,,,,,,,,,,,,,,,,,2027.6028690999374,None,2028.1021532999584,2028.152128299931,p,0.36191730003338307,2028.1021532999584,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,66,183,108,,,,,,,,,,,,,,,,,2028.4847864999902,None,2028.984587199986,2029.0345780999633,p,0.35223070008214563,2028.984587199986,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,67,184,47,,,,,,,,,,,,,,,,,2029.3676195000298,None,2029.8671251999913,2029.917230800027,p,0.4193835000041872,2029.8671251999913,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,68,185,72,,,,,,,,,,,,,,,,,2030.3167895999504,None,2030.816217500018,2030.8663002999965,p,0.5654807999962941,2030.816217500018,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,69,186,90,,,,,,,,,,,,,,,,,2031.3993037999608,None,2031.8986984000076,2031.948785900022,o,0.6202634000219405,2031.8986984000076,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,70,187,38,,,,,,,,,,,,,,,,,2032.5484971000114,None,2033.0643089000368,2033.1145407999866,o,0.47185439988970757,2033.0643089000368,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,71,188,95,,,,,,,,,,,,,,,,,2033.5636904999847,None,2034.0636065999279,2034.1138260000153,p,0.5289789999369532,2034.0636065999279,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,72,189,18,,,,,,,,,,,,,,,,,2034.6131261999253,None,2035.1126681999303,2035.1622044999385,o,0.4098965000594035,2035.1126681999303,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,73,190,63,,,,,,,,,,,,,,,,,2035.5459422999993,None,2036.0450809999602,2036.095034500002,o,0.4578582999529317,2036.0450809999602,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,1,74,191,13,,,,,,,,,,,,,,,,,2036.5280702000018,None,2037.0276603000239,2037.0776369000087,p,0.6085399000439793,2037.0276603000239,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,75,192,76,,,,,,,,,,,,,,,,,2037.6599786999868,None,2038.1598829999566,2038.2099432999967,p,0.612406799918972,2038.1598829999566,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,76,193,75,,,,,,,,,,,,,,,,,2038.7928514999803,None,2039.2923162999796,2039.3423745000036,o,0.6319794999435544,2039.2923162999796,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,77,194,41,,,,,,,,,,,,,,,,,2039.9417792999884,None,2040.4412379999412,2040.491480799974,p,0.41970800003036857,2040.4412379999412,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,78,195,25,,,,,,,,,,,,,,,,,2040.8908994999947,None,2041.3903560999315,2041.4402772999601,o,0.3978907000273466,2041.3903560999315,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,79,196,53,,,,,,,,,,,,,,,,,2041.8063485999592,None,2042.3062627000036,2042.3561886999523,p,0.3631034999853,2042.3062627000036,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,80,197,79,,,,,,,,,,,,,,,,,2042.6895051000174,None,2043.1891118999338,2043.2388650999637,p,0.3753726000431925,2043.1891118999338,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,81,198,6,,,,,,,,,,,,,,,,,2043.5886669999454,None,2044.0878241999308,2044.1377418999327,o,0.3802313000196591,2044.0878241999308,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,82,199,58,,,,,,,,,,,,,,,,,2044.4874886999605,None,2044.9874471999938,2045.0375743999612,p,0.31643149990122765,2044.9874471999938,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,83,200,50,,,,,,,,,,,,,,,,,2045.320312900003,None,2045.8197376999306,2045.8699025999522,o,0.2905031000263989,2045.8197376999306,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,84,201,9,,,,,,,,,,,,,,,,,2046.1364647999872,None,2046.635747399996,2046.6859983999748,p,0.784152299980633,2046.635747399996,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,85,202,96,,,,,,,,,,,,,,,,,2047.4517589999596,None,2047.951365899993,2048.0013429999817,p,0.713083199923858,2047.951365899993,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,86,203,22,,,,,,,,,,,,,,,,,2048.6836053000297,None,2049.183587700012,2049.233659700025,p,0.6123415000038221,2049.183587700012,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,87,204,81,,,,,,,,,,,,,,,,,2049.8163830999983,None,2050.315969999996,2050.3662164999405,p,0.40308349998667836,2050.315969999996,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,88,205,113,,,,,,,,,,,,,,,,,2050.7490024999715,None,2051.248546399991,2051.298577999929,p,0.6294454999733716,2051.248546399991,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,89,206,86,,,,,,,,,,,,,,,,,2051.8981587999733,None,2052.397559999954,2052.4475920000114,o,0.3585553999291733,2052.397559999954,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,90,207,55,,,,,,,,,,,,,,,,,2052.7804995999904,None,2053.28032000002,2053.329798499937,o,0.5121175000676885,2053.28032000002,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,1,91,208,39,,,,,,,,,,,,,,,,,2053.812913200003,None,2054.3123848999385,2054.3626624000026,p,0.5786468000151217,2054.3123848999385,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,92,209,100,,,,,,,,,,,,,,,,,2054.9119193999795,None,2055.4111708999844,2055.461109100026,p,0.5830037000123411,2055.4111708999844,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,93,210,109,,,,,,,,,,,,,,,,,2056.0106514999643,None,2056.5108558000065,2056.5607058999594,o,0.5681842000922188,2056.5108558000065,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,94,211,114,,,,,,,,,,,,,,,,,2057.1102612999966,None,2057.609165400034,2057.6595766999526,p,0.6856900999555364,2057.609165400034,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,95,212,111,,,,,,,,,,,,,,,,,2058.3256096999394,None,2058.825238600024,2058.875219899928,p,0.48297939996700734,2058.825238600024,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,96,213,80,,,,,,,,,,,,,,,,,2059.324712499976,None,2059.8238901000004,2059.874034299981,o,0.5156820999691263,2059.8238901000004,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,97,214,107,,,,,,,,,,,,,,,,,2060.357264899998,None,2060.856800599955,2060.9068466000026,o,0.6969023999990895,2060.856800599955,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,98,215,67,,,,,,,,,,,,,,,,,2061.5729475000408,None,2062.0720730000176,2062.122004200006,o,0.4824068999150768,2062.0720730000176,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,99,216,44,,,,,,,,,,,,,,,,,2062.5721915999893,None,2063.071604399942,2063.1216299999505,o,0.5136802999768406,2063.071604399942,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,100,217,45,,,,,,,,,,,,,,,,,2063.6044358999934,None,2064.103893099935,2064.1537355999462,o,0.43865530006587505,2064.103893099935,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,101,218,70,,,,,,,,,,,,,,,,,2064.5703464000253,None,2065.0700677999994,2065.119799099979,o,0.4031550999497995,2065.0700677999994,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,102,219,10,,,,,,,,,,,,,,,,,2065.5029683000175,None,2066.0022947000107,2066.0523768999847,o,0.30653189995791763,2066.0022947000107,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,103,220,27,,,,,,,,,,,,,,,,,2066.335440799943,None,2066.8349283999996,2066.8848264999688,p,0.25615529995411634,2066.8349283999996,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,1,104,221,0,,,,,,,,,,,,,,,,,2067.117914899951,None,2067.617749399971,2067.667444200022,o,0.299021799932234,2067.617749399971,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,105,222,83,,,,,,,,,,,,,,,,,2067.933910600026,None,2068.4333341999445,2068.483374299947,p,0.4036214000079781,2068.4333341999445,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
