stim,pos,size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,text.started,text.stopped,kbRight.started,kbRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fix.started,fix.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rest_image.started,rest_image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,kbLeft.started,kbLeft.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_2.started,text_2.stopped,sbj,hndns,eye,sex,age,edu,session,date,expName,psychopyVersion,frameRate,
40.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,0,68,68,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.588353900006,None,1498.0881932999473,1498.1381049000192,o,0.9657121000345796,1498.0881932999473,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,0,69,69,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.0706896999618,None,1499.5702254999196,1499.620088799973,o,1.0866349000716582,1499.5702254999196,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,0,70,70,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.6858354000142,None,1501.1848998999922,1501.2352375999326,p,1.8708071000874043,1501.1848998999922,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,0,71,71,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.0836032999214,None,1503.5833044999745,1503.63333709992,p,1.5697444999823347,1503.5833044999745,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,0,72,72,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.182104800013,None,1505.6810010999907,1505.7314301999286,o,1.3188976000528783,1505.6810010999907,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(-4, 0)","(7, 7)",,,,,,,,,0,73,73,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.0300411999924,None,1507.5298276999965,1507.5797463000054,p,0.6281607000855729,1507.5298276999965,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(-4, 0)","(7, 7)",,,,,,,,,0,74,74,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.179277200019,None,1508.6792715999763,1508.7288500999566,o,0.8466096000047401,1508.6792715999763,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,0,75,75,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.544558399939,None,1510.0440787000116,1510.0938817999559,p,2.7081314000533894,1510.0440787000116,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,0,76,76,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.7752493999433,None,1513.274954100023,1513.3247855999507,o,0.7619278999045491,1513.274954100023,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,0,77,77,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.0574027999537,None,1514.5568332999246,1514.60660379997,p,0.7448430999647826,1514.5568332999246,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,0,78,78,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.3229411999928,None,1515.8225941999117,1515.8725143999327,p,0.7960638999938965,1515.8225941999117,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,0,79,79,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.638542599976,None,1517.138187399949,1517.1882780999877,p,0.983491100021638,1517.138187399949,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,0,80,80,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.1537734000012,None,1518.6534617999569,1518.703028799966,o,1.0220692999428138,1518.6534617999569,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(-4, 0)","(7, 7)",,,,,,,,,0,81,81,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.702840099926,None,1520.2020939999493,1520.2522875999566,o,0.7112171000335366,1520.2020939999493,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,0,82,82,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.9349614999956,None,1521.4343783999793,1521.484410499921,o,0.8003663000417873,1521.4343783999793,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,0,83,83,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.266932599945,None,1522.7661909000017,1522.8163719999138,p,0.9450301000615582,1522.7661909000017,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(4, 0)","(7, 7)",,,,,,,,,0,84,84,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.7323861999903,None,1524.2319019999122,1524.281772700022,o,2.0340406000614166,1524.2319019999122,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,0,85,85,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.297114899964,None,1526.7963235999923,1526.8460911000147,p,0.8092338000424206,1526.7963235999923,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,0,86,86,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.6291738,None,1528.1448530999478,1528.1953332999256,o,0.8969862000085413,1528.1448530999478,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,0,87,87,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.0610228999285,None,1529.5606590999523,1529.6105352999875,p,0.9992794001009315,1529.5606590999523,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,0,88,88,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.5763750999467,None,1531.0760397999547,1531.1260509999702,p,1.387891500024125,1531.0760397999547,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(-4, 0)","(7, 7)",,,,,,,,,0,89,89,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.4910505999578,None,1532.991968999966,1533.0577716999687,p,0.9778709999518469,1532.991968999966,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,0,90,90,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.989916499937,None,1534.4895198999438,1534.5397274999414,o,0.45428659999743104,1534.4895198999438,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,0,91,91,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.9725803999463,None,1535.4719321000157,1535.5221673999913,p,0.4156194000970572,1535.4719321000157,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(4, 0)","(7, 7)",,,,,,,,,0,92,92,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.9051372999093,None,1536.4046772000147,1536.454639100004,o,0.3967208000831306,1536.4046772000147,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(4, 0)","(7, 7)",,,,,,,,,0,93,93,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.8209220999852,None,1537.3204086999176,1537.3703787999693,p,0.42161650001071393,1537.3204086999176,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,0,94,94,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.7701371000148,None,1538.2696408999618,1538.319617799949,o,0.3686175999464467,1538.2696408999618,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,0,95,95,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.6691764999414,None,1539.1688406999456,1539.2186469999142,p,0.4450168999610469,1539.1688406999456,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,0,96,96,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.6350334999152,None,1540.1349060999928,1540.1846489999443,o,0.4995371999684721,1540.1349060999928,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,0,97,97,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.6511201999383,None,1541.1505863999482,1541.2006811000174,p,0.6253045001067221,1541.1505863999482,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,0,98,98,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.7999862999422,None,1542.2994946999243,1542.3495823999401,o,0.8834820999763906,1542.2994946999243,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,0,99,99,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.2153558999998,None,1543.7145554999588,1543.7645717000123,p,0.7780785000650212,1543.7145554999588,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(-4, 0)","(7, 7)",,,,,,,,,0,100,100,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.5142943999963,None,1545.0138669000007,1545.0637128999224,o,0.47472620010375977,1545.0138669000007,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,0,101,101,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.5134299999336,None,1546.012661500019,1546.062785099959,p,0.8254093999275938,1546.012661500019,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
40.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,0,102,102,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.862140799989,None,1547.3619295000099,1547.4113971999614,o,0.562968400074169,1547.3619295000099,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(4, 0)","(7, 7)",,,,,,,,,0,103,103,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.9445101999445,None,1548.443916099961,1548.4939453999978,p,0.7951240000547841,1548.443916099961,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,0,104,104,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.2598473000107,None,1549.7594340000069,1549.8095930999843,p,3.0163155999034643,1549.7594340000069,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,0,105,105,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.8069794999901,None,1553.3066002000123,1553.3560621999204,p,1.0323296000715345,1553.3066002000123,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,0,106,106,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.356348900008,None,1554.8718008999713,1554.922070199973,o,0.9447983000427485,1554.8718008999713,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(4, 0)","(7, 7)",,,,,,,,,0,107,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.8376508000074,None,1556.3371836999431,1556.3878419999965,p,0.9299443999771029,1556.3371836999431,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(4, 0)","(7, 7)",,,,,,,,,0,108,108,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.2860307999654,None,1557.7857692999532,1557.8358409999637,p,0.970147000043653,1557.7857692999532,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,0,109,109,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.785210300004,None,1559.284777599969,1559.3344927999424,p,0.9387030000798404,1559.284777599969,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,0,110,110,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.2506551999832,None,1560.7500868999632,1560.8001217999263,p,0.9450929999584332,1560.7500868999632,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,0,111,111,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.7154764999868,None,1562.2157342999708,1562.2654967999551,o,0.9736344000557438,1562.2157342999708,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,0,112,112,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.214499099995,None,1563.7141202000203,1563.764470199938,p,0.9898679000325501,1563.7141202000203,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,0,113,113,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.7297609000234,None,1565.2296662000008,1565.2794246999547,p,0.8981148001039401,1565.2296662000008,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
60.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,0,114,114,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.1455168999964,None,1566.6449351999909,1566.6948865000159,o,0.9899555000010878,1566.6449351999909,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,0,115,115,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.6605800999096,None,1568.1602604999207,1568.2102934999857,p,1.850752400001511,1568.1602604999207,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,0,116,116,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.0420309000183,None,1570.541579999961,1570.5911834000144,p,4.052276399917901,1570.541579999961,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,0,117,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.621140299947,None,1575.120768200024,1575.1706025999738,p,1.2461334000108764,1575.120768200024,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(-4, 0)","(7, 7)",,,,,,,,,1,1,118,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.385976999998,None,1576.8861753999954,1576.9360087999376,o,2.3129061999497935,1576.8861753999954,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,1,2,119,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.2172932999674,None,1579.7168654999696,1579.76674979995,p,0.6183605999685824,1579.7168654999696,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
80.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,1,3,120,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.3660744000226,None,1580.865823399974,1580.9158759999555,o,0.6965589999454096,1580.865823399974,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,1,4,121,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.5818563000066,None,1582.0811380000087,1582.1314183999784,p,0.553410799941048,1582.0811380000087,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,5,122,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.6643221999984,None,1583.163859399967,1583.2141012999928,p,0.893195700016804,1583.163859399967,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,1,6,123,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.0796063999878,None,1584.579117699992,1584.6291283000028,o,0.7369692000793293,1584.579117699992,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,7,124,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.3451034999453,None,1585.8448795999866,1585.8946646999102,p,0.5911121999379247,1585.8448795999866,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,1,8,125,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.4606589999748,None,1586.9607136999257,1587.0104498999426,o,0.9119265000335872,1586.9607136999257,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
0.bmp,"(-4, 0)","(7, 7)",,,,,,,,,1,9,126,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.8929272999521,None,1588.3927698999178,1588.4424675999908,p,0.5511124000186101,1588.3927698999178,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
30.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,1,10,127,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.975528699928,None,1589.475028899964,1589.525026599993,p,0.872168599977158,1589.475028899964,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,1,11,128,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.3744365000166,None,1590.8900904000038,1590.9401669999352,p,0.828808999969624,1590.8900904000038,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,1,12,129,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.7397567000007,None,1592.2393206999404,1592.2893324999604,o,0.618993500014767,1592.2393206999404,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
70.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,1,13,130,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.8889006000245,None,1593.3883046999108,1593.4381273000035,p,0.8435322999721393,1593.3883046999108,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,1,14,131,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.2543079999741,None,1594.753643099917,1594.803655799944,p,0.9463009000755847,1594.753643099917,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
20.bmp,"(-4, 0)","(7, 7)",,,,,,,,,1,15,132,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.7194544000085,None,1596.2190715000033,1596.2691586000146,p,0.8972390000708401,1596.2190715000033,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,1,16,133,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.1351561999181,None,1597.6343201999553,1597.6842261999846,p,1.029522500000894,1597.6343201999553,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,1,17,134,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.6836531999288,None,1599.1830937999766,1599.2331132999389,p,3.788105799932964,1599.1830937999766,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
50.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,18,135,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.9965348999249,None,1603.496082299971,1603.5458941999823,p,1.0495613000821322,1603.496082299971,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
10.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,1,19,136,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.5780923999846,None,1605.0780414999463,1605.1278209999437,p,2.3523322000401095,1605.0780414999463,None,,,,,,,,,,,,,,,,,,,,,8101992752,r,r,m,23,3,001,2022-03-07_22h08.46.789,HW1,2022.1.1,60.10485892365922,
